event_idx,timestamp,symbol,close,U,L,atr14,ma_order_type,ma_cross_count_12,congestion_ratio,congestion_ratio_delta_3,price_location,dist_to_u,dist_to_l,dist_to_ma200,ma20_slope_3,ma20_slope_6,ma20_slope_12,ma50_slope_3,ma50_slope_6,ma50_slope_12,ma100_slope_3,ma100_slope_6,ma100_slope_12,ma200_slope_12,atr_ratio,vol_ratio_20,taker_buy_ratio,candle_body_ratio,upper_shadow_ratio,lower_shadow_ratio,long_net_r,long_exit_reason,long_bars_held,short_net_r,short_exit_reason,short_bars_held,action_label
14047,2024-02-18 18:35:00+00:00,BTCUSDT,51674.01,51792.21382779345,51768.09212880538,54.68697391262934,2,1,0.4411,-0.4922,-1,-2.1615,-1.7204,-0.7803,-0.1947,-0.144,-0.0903,-0.0712,-0.0449,-0.0145,-0.0253,-0.0112,0.0052,0.0128,0.001058,0.9044,0.4847,0.7801,0.003,0.2169,-1.12,SL,1,-1.521,SL,4,0
14083,2024-02-18 21:35:00+00:00,BTCUSDT,51859.91,51775.62500628314,51763.24263432332,41.18277429086068,0,3,0.3007,0.1424,1,2.0466,2.3473,3.1794,0.1718,0.129,0.101,0.0684,0.0469,0.0266,0.0359,0.0246,0.0137,0.015,0.000794,1.0293,0.5317,0.6118,0.3882,0.0,1.08,TIME_12B,12,-1.02,SL,1,1
14095,2024-02-18 22:35:00+00:00,BNBUSDT,353.0,351.73312912463496,351.3561446839433,0.7913355973066125,4,1,0.4764,-0.1166,1,1.6009,2.0773,0.6815,0.1584,0.2222,0.1462,0.0776,0.0959,0.052,0.0278,0.0352,0.0104,-0.0053,0.002242,1.6744,0.7345,0.625,0.25,0.125,-1.865,SL,11,-1.02,SL,1,0
14110,2024-02-18 23:50:00+00:00,BNBUSDT,349.6,351.72616340957916,351.38712351178947,0.7700662617317524,5,2,0.4403,0.1049,-1,-2.761,-2.3207,-3.5876,-0.2345,-0.2133,-0.0628,-0.0889,-0.0718,-0.0034,-0.0499,-0.0403,-0.0063,-0.0111,0.002203,2.2715,0.4239,0.125,0.625,0.25,-1.12,SL,1,-1.684,SL,6,0
14112,2024-02-19 00:00:00+00:00,SOLUSDT,112.15,112.69837200916325,112.54163203702976,0.3151397069171231,2,1,0.4974,-0.0423,-1,-1.7401,-1.2427,0.8847,-0.129,-0.1559,-0.1047,-0.0673,-0.0731,-0.0432,-0.0224,-0.0237,-0.0063,0.02,0.00281,0.5301,0.6398,0.3704,0.2222,0.4074,-1.12,SL,1,-1.763,SL,2,0
14123,2024-02-19 00:55:00+00:00,BNBUSDT,352.0,352.30194476635853,351.8824239567221,1.1453944486582106,1,2,0.3663,0.0009,0,-0.2636,0.1027,-0.3196,-0.0019,0.1003,0.0776,0.0152,0.0542,0.0349,0.0074,0.0261,0.0144,0.0021,0.003254,0.604,0.4389,0.4,0.6,0.0,-1.373,SL,1,0.176,TIME_12B,12,0
14147,2024-02-19 02:55:00+00:00,BNBUSDT,352.7,351.6200611795043,351.49954241740437,0.7698428468590245,4,1,0.1565,-0.4602,1,1.4028,1.5594,0.7699,0.1783,0.1253,0.0362,0.0686,0.0425,0.0033,0.0299,0.0161,-0.0038,-0.0089,0.002183,0.9393,0.3193,0.8889,0.0,0.1111,-1.003,TIME_12B,12,-1.02,SL,1,0
14173,2024-02-19 05:05:00+00:00,BNBUSDT,350.8,352.0429442025531,351.85813813823296,0.6302018999243104,0,0,0.2932,-0.3918,-1,-1.9723,-1.679,-2.1158,-0.0963,-0.0579,-0.0104,-0.0262,-0.0084,0.0117,-0.0098,-0.0008,0.0088,-0.0003,0.001796,1.7895,0.2905,0.8182,0.0909,0.0909,-1.12,SL,1,-1.86,SL,2,0
14183,2024-02-19 05:55:00+00:00,BTCUSDT,52130.42,52076.5639335648,52051.1065396668,52.594644548024476,2,1,0.484,-0.1152,1,1.024,1.508,3.1212,0.0117,-0.0323,-0.0528,-0.0071,-0.0231,-0.0276,0.0062,-0.0009,-0.0015,0.0164,0.001009,1.5284,0.6594,0.7335,0.2664,0.0001,0.265,TIME_12B,12,-1.02,SL,1,0
14188,2024-02-19 06:20:00+00:00,SOLUSDT,112.64,112.02105232628209,111.88623585390779,0.28767010296631973,4,1,0.4686,-0.6333,1,2.1516,2.6202,2.6094,0.267,0.1915,0.0585,0.0999,0.0614,0.0021,0.0387,0.0181,-0.0122,-0.0014,0.002554,1.52,0.5584,0.32,0.36,0.32,-0.075,TIME_12B,12,-1.02,SL,1,0
14218,2024-02-19 08:50:00+00:00,BNBUSDT,350.7,352.44462346794836,352.1906973071327,0.7560182199454174,0,0,0.3359,-0.4921,-1,-2.3076,-1.9718,-2.0105,-0.2261,-0.1577,-0.0126,-0.0787,-0.0438,0.0177,-0.0326,-0.0141,0.0164,0.0079,0.002156,1.6032,0.4417,0.4286,0.1429,0.4286,-1.12,SL,1,-1.78,SL,6,0
14219,2024-02-19 08:55:00+00:00,SOLUSDT,111.69,112.47331140946656,112.32688194057248,0.34859616891450174,0,0,0.4201,-0.7844,-1,-2.247,-1.827,-1.1906,-0.238,-0.176,-0.0872,-0.0808,-0.0478,-0.0024,-0.0333,-0.0158,0.0074,0.0107,0.003121,0.8744,0.4028,0.5937,0.1563,0.25,-1.12,SL,1,-0.557,TIME_12B,12,0
14249,2024-02-19 11:25:00+00:00,SOLUSDT,112.65,112.18400559989666,112.08537695925357,0.34975303948854036,5,0,0.282,-0.3548,1,1.3324,1.6143,1.6293,0.1211,0.0874,0.0259,0.0359,0.0191,-0.0102,0.0146,0.0059,-0.0087,-0.0012,0.003105,1.0306,0.5288,0.08,0.88,0.04,-1.83,SL,8,-1.02,SL,1,0
14275,2024-02-19 13:35:00+00:00,BTCUSDT,52168.4,52309.38454584762,52275.6284637618,71.84127962054164,2,1,0.4699,-0.2328,-1,-1.9624,-1.4926,-0.1461,-0.1323,-0.0847,-0.0365,-0.0515,-0.029,-0.0063,-0.0151,-0.003,0.0091,0.0189,0.001377,1.1847,0.4342,0.7611,0.0,0.2389,-1.12,SL,1,-0.673,TIME_12B,12,0
14280,2024-02-19 14:00:00+00:00,BNBUSDT,351.8,352.9658256643255,352.66169852614365,0.7871324646478695,0,0,0.3864,-0.3005,-1,-1.4811,-1.0947,-0.8587,-0.126,-0.1125,-0.0433,-0.0426,-0.0325,0.0009,-0.0139,-0.0082,0.0091,0.0071,0.002237,1.0265,0.384,0.6,0.0,0.4,-1.12,SL,1,-0.734,TIME_12B,12,0
14293,2024-02-19 15:05:00+00:00,ETHUSDT,2904.53,2904.5637578106894,2901.7548837170366,5.668269438755568,3,0,0.4955,-0.0316,0,-0.006,0.4896,2.3158,0.0036,0.0208,-0.0042,-0.0203,-0.0154,-0.0295,-0.0081,-0.0053,-0.0114,0.0182,0.001952,0.7997,0.5512,0.7334,0.202,0.0646,-1.388,SL,8,-1.101,SL,1,0
14317,2024-02-19 17:05:00+00:00,BNBUSDT,352.0,353.45627479710436,353.00800103885285,1.1692937413980675,0,0,0.3834,-0.4611,-1,-1.2454,-0.8621,-0.614,-0.1249,-0.0971,-0.0082,-0.0402,-0.0239,0.0154,-0.0142,-0.0054,0.0143,0.0097,0.003322,0.9307,0.3514,0.6923,0.0769,0.2308,-1.12,SL,1,-1.013,TIME_12B,12,0
14318,2024-02-19 17:10:00+00:00,SOLUSDT,112.52,113.25592740356181,112.999868426271,0.5874618655453256,0,0,0.4359,-0.2648,-1,-1.2527,-0.8169,-0.2247,-0.092,-0.1027,-0.0669,-0.0323,-0.0326,-0.011,-0.0067,-0.0061,0.0058,0.0093,0.005221,1.4881,0.5856,0.4737,0.4211,0.1053,-1.12,SL,1,-1.564,SL,4,0
14320,2024-02-19 17:20:00+00:00,ETHUSDT,2918.92,2909.4070712306293,2906.62756146394,10.719003894100679,0,0,0.2593,-0.0002,1,0.8875,1.1468,2.1515,0.0016,-0.0388,0.0075,0.0035,-0.0106,0.0105,0.0047,-0.0021,0.0087,0.0149,0.003672,0.9911,0.6481,0.9829,0.0171,0.0,1.429,TP,12,-1.02,SL,1,1
14355,2024-02-19 20:15:00+00:00,BNBUSDT,352.7,352.7662966386374,352.545996998624,0.44106764878411536,5,0,0.4995,-0.1486,0,-0.1503,0.3492,0.0724,0.0345,0.0357,-0.0046,-0.0037,-0.0056,-0.0244,-0.0046,-0.0055,-0.0143,-0.0045,0.001251,0.4575,0.2456,0.6667,0.0,0.3333,-1.257,SL,4,-1.108,SL,10,0
14369,2024-02-19 21:25:00+00:00,BNBUSDT,352.8,352.74535941103574,352.7014124342248,0.49621667443137024,5,0,0.0886,-0.2611,1,0.1101,0.1987,0.2648,0.0976,0.0727,0.0216,0.0362,0.0221,-0.0007,0.016,0.0083,-0.0031,-0.0,0.001407,0.9277,0.5668,0.8571,0.0,0.1429,-1.288,SL,3,-1.02,SL,1,0
14374,2024-02-19 21:50:00+00:00,SOLUSDT,112.75,112.51037964751443,112.3858296532953,0.2714212012825711,4,1,0.4589,-0.259,1,0.8828,1.3417,0.9495,0.0805,0.0957,0.0888,0.0289,0.0319,0.0197,0.0044,0.0052,-0.0025,-0.0006,0.002407,1.0658,0.6053,0.7273,0.1212,0.1515,-1.843,SL,7,-1.02,SL,1,0
14393,2024-02-19 23:25:00+00:00,BNBUSDT,352.2,353.25247328348735,353.02355313778725,0.6273654094616178,0,0,0.3649,-0.4595,-1,-1.6776,-1.3127,-1.0265,-0.1337,-0.0735,-0.0354,-0.041,-0.0138,0.0052,-0.0152,-0.0014,0.0081,0.0071,0.001781,1.7744,0.3754,0.0,0.7143,0.2857,-1.12,SL,1,-0.506,TIME_12B,12,0
14413,2024-02-20 01:05:00+00:00,BNBUSDT,353.6,352.71546800429815,352.35048660563007,0.9091228968719604,5,0,0.4015,-0.2304,1,0.973,1.3744,0.9846,0.0684,0.0136,-0.0146,0.0126,-0.0108,-0.0212,0.0029,-0.0087,-0.0132,-0.0062,0.002571,0.9277,0.6219,0.7,0.2,0.1,-1.928,SL,3,-1.02,SL,1,0
14416,2024-02-20 01:20:00+00:00,ETHUSDT,2906.15,2944.888476133262,2940.0434911917378,11.16245286251922,3,2,0.434,-0.2954,-1,-3.4704,-3.0364,-1.8091,-0.1482,-0.1051,-0.0815,-0.0697,-0.0506,-0.0363,-0.0247,-0.0143,-0.0054,0.0109,0.003841,4.7326,0.3399,0.9889,0.0111,0.0,-1.12,SL,1,-0.495,TIME_12B,12,0
14487,2024-02-20 07:15:00+00:00,SOLUSDT,110.53,110.76051379166631,110.57018313399904,0.5623762952485583,4,0,0.3384,-0.5256,-1,-0.4099,-0.0715,-1.2459,-0.005,0.0091,0.0174,0.0076,0.0134,0.0162,-0.0032,-0.0008,-0.0004,-0.0091,0.005088,8.4891,0.3007,0.0813,0.0247,0.894,-1.268,SL,1,1.481,TP,6,2
14491,2024-02-20 07:35:00+00:00,ETHUSDT,2923.91,2929.2947003957415,2928.1211509098885,3.328962203226671,1,0,0.3525,-0.298,-1,-1.6175,-1.265,-0.4606,-0.0794,-0.0452,0.0069,-0.0126,0.0037,0.0272,-0.0104,-0.0026,0.0081,0.0149,0.001139,2.0666,0.2776,0.6776,0.1134,0.209,-1.12,SL,1,-0.21,TIME_12B,12,0
14500,2024-02-20 08:20:00+00:00,BTCUSDT,51604.37,51846.55245373709,51831.556313508154,66.98303823705858,2,1,0.2239,-0.6933,-1,-3.6156,-3.3917,-3.9759,-0.2519,-0.1787,-0.1216,-0.0934,-0.0575,-0.0238,-0.0403,-0.0214,-0.0035,-0.0074,0.001298,1.9523,0.3634,0.8107,0.159,0.0303,-1.12,SL,1,-0.912,TIME_12B,12,0
14516,2024-02-20 09:40:00+00:00,BNBUSDT,353.3,356.0988592592045,355.5689011638187,1.1010638373073909,3,2,0.4813,-0.1142,-1,-2.542,-2.0606,-1.2571,-0.1862,-0.1918,-0.1056,-0.0878,-0.0836,-0.0418,-0.0331,-0.0294,-0.0064,0.0061,0.003117,0.6422,0.2829,0.9167,0.0,0.0833,-1.12,SL,1,-1.526,SL,10,0
14523,2024-02-20 10:15:00+00:00,BTCUSDT,51900.49,51802.54293149758,51780.18536200377,87.1455907375262,5,0,0.2566,-0.456,1,1.1239,1.3805,0.6234,0.1803,0.1231,0.0036,0.0596,0.0306,-0.0192,0.0265,0.0114,-0.0129,-0.0118,0.001679,0.8332,0.3469,0.8996,0.1002,0.0002,0.687,TIME_12B,12,-1.02,SL,1,1
14529,2024-02-20 10:45:00+00:00,BNBUSDT,357.1,355.9974008227566,355.63446139351186,0.8044757976986173,2,1,0.4512,0.1098,1,1.3706,1.8217,2.845,0.1499,0.1261,0.0664,0.0513,0.0356,0.0033,0.0342,0.0259,0.01,0.0152,0.002253,0.4105,0.5968,0.5714,0.1429,0.2857,-0.413,TIME_12B,12,-1.02,SL,1,0
14533,2024-02-20 11:05:00+00:00,ETHUSDT,2931.01,2919.319550713447,2915.256169122942,8.23055259171686,5,0,0.4937,-0.584,1,1.4204,1.9141,1.2354,0.159,0.1136,0.0997,0.0562,0.0334,0.0187,0.0172,0.005,-0.0036,-0.0039,0.002808,2.5954,0.6242,0.1909,0.5692,0.2399,-0.273,TIME_12B,12,-1.02,SL,1,0
14548,2024-02-20 12:20:00+00:00,SOLUSDT,109.87,110.0349784361998,109.84096591872938,0.4832644839206042,1,1,0.4015,-0.2563,0,-0.3414,0.0601,-1.2742,0.032,0.0607,0.0555,0.0296,0.0396,0.0339,0.0085,0.0127,0.0081,-0.0073,0.004399,5.8941,0.5809,0.2626,0.2067,0.5307,-1.33,SL,1,0.71,TIME_12B,12,2
14568,2024-02-20 14:00:00+00:00,SOLUSDT,110.47,109.89854524756632,109.78799956306385,0.6204577960779339,1,2,0.1782,-0.0832,1,0.921,1.0992,0.2089,0.1038,0.1011,0.0342,0.0451,0.0409,0.0105,0.0185,0.0157,-0.0002,-0.0081,0.005617,1.853,0.3278,0.1605,0.1111,0.7284,-1.645,SL,1,-1.02,SL,1,0
14572,2024-02-20 14:20:00+00:00,BNBUSDT,355.0,357.44278659513236,356.70333431840146,1.7221641203667482,0,0,0.4294,-0.4344,-1,-1.4184,-0.9891,-0.4338,-0.1039,-0.0174,0.0256,-0.0315,0.0047,0.0193,-0.009,0.0093,0.0161,0.0136,0.004851,0.9902,0.4458,0.6,0.4,0.0,-1.12,SL,1,0.384,TIME_12B,12,2
14580,2024-02-20 15:00:00+00:00,BTCUSDT,51983.56,52228.576269417084,52129.01585700166,200.269297652214,2,1,0.4971,-0.1231,-1,-1.2234,-0.7263,-0.2551,-0.1122,-0.1436,-0.1254,-0.043,-0.0502,-0.0311,-0.0106,-0.0131,-0.0016,0.0044,0.003853,0.5979,0.4481,0.5895,0.3421,0.0684,-1.12,SL,1,0.596,TIME_12B,12,2
14584,2024-02-20 15:20:00+00:00,ETHUSDT,2933.46,2946.1322577531155,2939.368396557274,14.340979525333273,2,1,0.4716,-0.3064,-1,-0.8836,-0.412,0.0618,-0.1415,-0.1525,-0.1358,-0.0531,-0.0508,-0.0301,-0.0161,-0.0138,-0.0015,0.0046,0.004889,0.4718,0.5541,0.455,0.045,0.5,-1.12,SL,1,0.084,TIME_12B,12,0
14631,2024-02-20 19:15:00+00:00,ETHUSDT,2937.82,2926.696839158713,2923.7461023583774,6.327090240378472,4,1,0.4664,-0.4333,1,1.758,2.2244,1.6839,0.2112,0.1908,0.1578,0.08,0.0646,0.0362,0.029,0.0201,0.0038,0.0006,0.002154,0.9633,0.5827,0.0394,0.3548,0.6057,1.457,TP,6,-1.02,SL,1,1
14700,2024-02-21 01:00:00+00:00,SOLUSDT,107.69,107.94390501205024,107.78177540843757,0.34004538001731105,0,0,0.4768,-0.5651,-1,-0.7467,-0.2699,-1.4574,-0.1606,-0.1607,-0.1356,-0.0562,-0.049,-0.0251,-0.0191,-0.0144,-0.0009,-0.0128,0.003158,1.8886,0.566,0.5172,0.0862,0.3966,-1.12,SL,1,-1.619,SL,2,0
14710,2024-02-21 01:50:00+00:00,BNBUSDT,353.7,354.1661717606934,353.8852870893333,0.6015336864894031,2,1,0.4669,-0.1564,-1,-0.775,-0.308,-0.2808,-0.1129,-0.1159,-0.1067,-0.0492,-0.0464,-0.0335,-0.0143,-0.0119,-0.0035,-0.0012,0.001701,2.0266,0.5439,0.5556,0.4444,0.0,-1.12,SL,1,-1.352,SL,2,0
14766,2024-02-21 06:30:00+00:00,BNBUSDT,353.5,354.04316497202996,353.97423356432506,0.6276540296574246,2,1,0.1098,-0.0873,-1,-0.8654,-0.7556,-0.6826,-0.0746,-0.0734,-0.0427,-0.0302,-0.0273,-0.0104,-0.0123,-0.0105,-0.0013,0.0003,0.001776,0.7445,0.2245,0.5,0.25,0.25,-1.12,SL,1,0.003,TIME_12B,12,0
14783,2024-02-21 07:55:00+00:00,BNBUSDT,360.4,353.95206853511877,353.7526022127627,1.6471934101279038,1,2,0.1211,-0.9943,1,3.9145,4.0356,3.994,0.238,0.1114,0.0265,0.0875,0.034,-0.0012,0.0414,0.0144,-0.003,-0.0021,0.00457,4.1194,0.6567,0.8095,0.0476,0.1429,0.307,TIME_12B,12,-1.02,SL,1,1
14944,2024-02-21 21:20:00+00:00,ETHUSDT,2912.03,2911.5857695831514,2908.4557139993613,8.382148004716075,4,2,0.3734,-0.1931,1,0.053,0.4264,-1.243,0.0617,0.0416,0.0075,0.0264,0.0163,0.0025,0.0051,-0.0005,-0.0079,-0.0176,0.002878,3.959,0.4992,0.0988,0.3224,0.5788,-0.203,TIME_12B,12,-1.105,SL,1,0
14946,2024-02-21 21:30:00+00:00,BTCUSDT,51293.93,51108.47047965375,51054.81792994011,118.29479580939169,4,1,0.4535,-0.5414,1,1.5678,2.0213,0.1834,0.164,0.1146,0.0391,0.0673,0.0438,0.0113,0.0231,0.0104,-0.0067,-0.0182,0.002306,1.1232,0.5581,0.1857,0.4007,0.4136,-0.325,TIME_12B,12,-1.02,SL,1,0
15020,2024-02-22 03:40:00+00:00,ETHUSDT,2932.0,2929.5019113552694,2927.2990201220687,4.742265730840364,3,0,0.4645,-0.1452,1,0.5268,0.9913,0.7327,0.0951,0.1082,0.0206,0.0146,0.0142,-0.0279,0.0128,0.0125,-0.0074,-0.0046,0.001617,0.598,0.7514,0.4786,0.4316,0.0897,-1.504,SL,9,-1.02,SL,1,0
15023,2024-02-22 03:55:00+00:00,SOLUSDT,103.58,103.32071265348762,103.1696747064528,0.3224563880655072,5,0,0.4684,-0.3856,1,0.8041,1.2725,-0.0829,0.175,0.1164,0.0601,0.0505,0.0207,-0.0103,0.0213,0.0058,-0.0096,-0.0143,0.003113,0.6968,0.2374,1.0,0.0,0.0,-1.105,TIME_12B,12,-1.02,SL,1,0
15038,2024-02-22 05:10:00+00:00,ETHUSDT,2929.36,2930.2324987535467,2929.088740456935,6.2575381249467465,2,1,0.1828,-0.0111,0,-0.1394,0.0433,0.0599,0.0331,-0.0016,-0.0205,0.0095,-0.0044,-0.0096,0.0084,0.0017,-0.0002,0.0001,0.002136,2.0243,0.439,0.755,0.0027,0.2423,-0.356,TIME_12B,12,-1.165,SL,1,0
15140,2024-02-22 13:40:00+00:00,BNBUSDT,378.1,381.17430814836234,380.48592781029254,1.3770174916015638,2,1,0.4999,-0.1697,-1,-2.2326,-1.7327,0.0518,-0.1584,-0.1124,-0.0485,-0.0669,-0.0447,-0.0169,-0.0219,-0.0098,0.0051,0.0216,0.003642,1.0836,0.4334,0.7273,0.1818,0.0909,-1.12,SL,1,-1.493,SL,12,0
15156,2024-02-22 15:00:00+00:00,BNBUSDT,380.9,380.3715599187403,380.00634379366386,1.2526600158058363,3,0,0.2916,-0.0997,1,0.4219,0.7134,2.1423,0.0566,0.0694,0.0242,0.0079,0.0095,-0.0142,0.007,0.0078,-0.0036,0.0147,0.003289,0.9018,0.4945,0.4545,0.5455,0.0,-1.719,SL,3,-1.02,SL,1,0
15163,2024-02-22 15:35:00+00:00,ETHUSDT,2990.22,2971.670109182796,2967.6520418993236,11.600362390902093,5,0,0.3464,-0.6325,1,1.5991,1.9455,2.2764,0.1569,0.1031,0.0841,0.0469,0.0208,0.0047,0.0196,0.0062,-0.0021,0.006,0.003879,2.0274,0.6637,0.189,0.5844,0.2266,-1.577,SL,9,-1.02,SL,1,0
15163,2024-02-22 15:35:00+00:00,SOLUSDT,105.67,104.90295988255687,104.77069400253396,0.4254952921254726,5,0,0.3109,-0.5697,1,1.8027,2.1136,2.3141,0.1794,0.1329,0.0918,0.0566,0.0324,0.0063,0.0244,0.0119,-0.0016,0.0044,0.004027,2.1851,0.6718,0.32,0.66,0.02,-1.509,SL,8,-1.02,SL,1,0
15171,2024-02-22 16:15:00+00:00,BTCUSDT,51629.35,51506.950393988,51462.04867945423,94.17240676091536,1,2,0.4768,-0.1422,1,1.2997,1.7765,1.1791,0.2125,0.2081,0.1938,0.0984,0.0888,0.0672,0.0384,0.0318,0.0179,0.0066,0.001824,0.9337,0.3497,0.5754,0.1474,0.2773,-1.839,SL,2,-1.02,SL,1,0
15189,2024-02-22 17:45:00+00:00,BNBUSDT,380.4,379.89207099327103,379.54566675753756,0.7971413627858979,5,0,0.4346,-0.2094,1,0.6372,1.0717,2.2453,0.1216,0.0908,0.0042,0.0324,0.0151,-0.0236,0.0123,0.0033,-0.0156,0.0094,0.002096,0.4818,0.4086,0.5,0.25,0.25,0.173,TIME_12B,12,-1.02,SL,1,0
15212,2024-02-22 19:40:00+00:00,BTCUSDT,51487.4,51585.74495575129,51552.47125229117,69.3380934511063,0,0,0.4799,-0.2687,-1,-1.4183,-0.9385,-0.7831,-0.1031,-0.0759,-0.0178,-0.0247,-0.0108,0.0172,-0.0075,-0.0004,0.0135,0.0083,0.001347,0.5045,0.5784,0.6071,0.3337,0.0592,-1.12,SL,1,-1.457,SL,6,0
15224,2024-02-22 20:40:00+00:00,SOLUSDT,104.95,104.4611565863863,104.29177851826361,0.43741742911001547,5,0,0.3872,-0.5513,1,1.1176,1.5048,1.0052,0.1651,0.1283,0.0241,0.0589,0.0381,-0.0078,0.0209,0.0095,-0.0138,-0.0081,0.004168,1.7026,0.68,0.225,0.45,0.325,-1.669,SL,5,-1.02,SL,1,0
15238,2024-02-22 21:50:00+00:00,ETHUSDT,2980.15,2989.476489887305,2984.8695244384426,9.60430036606868,0,0,0.4797,-0.2188,-1,-0.9711,-0.4914,0.3926,-0.1301,-0.135,-0.0654,-0.0454,-0.0411,-0.004,-0.0131,-0.0099,0.0098,0.0144,0.003223,0.2888,0.659,0.6786,0.3214,0.0,-1.12,SL,1,-1.777,SL,2,0
15241,2024-02-22 22:05:00+00:00,BTCUSDT,51558.0,51667.32602062568,51615.377088446825,105.2882843695114,0,0,0.4934,-0.17,-1,-1.0383,-0.545,-0.2144,-0.0429,-0.0771,-0.0816,-0.0089,-0.0194,-0.0119,0.0031,-0.0016,0.0032,0.0051,0.002042,0.4217,0.4115,0.7648,0.1718,0.0634,-1.12,SL,1,0.261,TIME_12B,12,0
15272,2024-02-23 00:40:00+00:00,ETHUSDT,2990.71,2982.406955085478,2980.672624546134,5.249273384471923,5,1,0.3304,-0.3877,1,1.5818,1.9121,2.5342,0.1642,0.1228,0.0087,0.0468,0.0243,-0.0254,0.0217,0.0101,-0.014,0.0031,0.001755,0.599,0.7692,0.9974,0.0,0.0026,-1.859,SL,8,-1.02,SL,1,0
15299,2024-02-23 02:55:00+00:00,BNBUSDT,380.2,383.5598247280779,383.1256710159464,0.9990213152278316,2,1,0.4346,-0.4531,-1,-3.3631,-2.9285,-1.6062,-0.267,-0.2094,-0.1098,-0.1113,-0.0811,-0.0319,-0.0448,-0.0282,-0.0018,0.0138,0.002628,3.0635,0.4282,0.3077,0.0,0.6923,-1.12,SL,1,0.033,TIME_12B,12,0
15343,2024-02-23 06:35:00+00:00,BNBUSDT,383.0,381.3620891874946,380.9504151148169,0.851732082993844,4,1,0.4833,-0.228,1,1.923,2.4064,2.1723,0.1889,0.1667,0.1376,0.0797,0.0647,0.042,0.0285,0.0197,0.0063,0.0053,0.002224,2.1979,0.6139,0.2857,0.2857,0.4286,-1.777,SL,11,-1.02,SL,1,0
15355,2024-02-23 07:35:00+00:00,SOLUSDT,102.46,102.58730443351484,102.46280937406927,0.25953235330210495,1,1,0.4797,-0.3689,-1,-0.4905,-0.0108,-2.0862,-0.108,-0.055,0.0333,-0.0193,0.0063,0.042,-0.0171,-0.0045,0.0113,-0.0125,0.002533,0.938,0.6793,0.75,0.1563,0.0938,-1.196,SL,1,-1.39,SL,7,0
15357,2024-02-23 07:45:00+00:00,BNBUSDT,376.7,381.32418761994893,380.770974729559,1.281813333678337,5,2,0.4316,0.0948,-1,-3.6075,-3.1759,-3.4843,-0.2463,-0.1543,-0.0491,-0.0953,-0.0525,-0.0072,-0.0511,-0.029,-0.0068,-0.0014,0.003403,3.0802,0.3971,0.6087,0.3043,0.087,-1.12,SL,1,-0.546,TIME_12B,12,0
15389,2024-02-23 10:25:00+00:00,SOLUSDT,102.53,102.3259838935063,102.18151773517064,0.31240387187977603,5,0,0.4624,-0.262,1,0.6531,1.1155,-0.6594,0.0931,0.0772,0.0535,0.0313,0.0219,0.0069,0.0063,0.0011,-0.0072,-0.0175,0.003047,1.1985,0.6234,0.0,0.35,0.65,-0.7,TIME_12B,12,-1.02,SL,1,0
15410,2024-02-23 12:10:00+00:00,BTCUSDT,51089.07,51150.4896843911,51122.18824806567,64.57024531989124,1,1,0.4383,-0.4683,-1,-0.9512,-0.5129,-2.3256,-0.0757,0.0073,0.0524,-0.0085,0.0258,0.0409,-0.0129,0.0036,0.0089,-0.0104,0.001264,2.5055,0.4144,0.2363,0.0003,0.7633,-1.12,SL,1,-0.106,TIME_12B,12,0
15413,2024-02-23 12:25:00+00:00,SOLUSDT,101.32,102.38031523269147,102.33819400972209,0.3467127856927117,5,4,0.1215,-0.2783,-1,-3.0582,-2.9367,-3.9264,-0.1715,-0.1087,-0.0354,-0.0611,-0.0325,-0.0002,-0.0311,-0.0165,-0.0007,-0.0092,0.003422,2.9266,0.3813,0.9219,0.0,0.0781,-1.12,SL,1,-0.622,TIME_12B,12,0
15435,2024-02-23 14:15:00+00:00,SOLUSDT,102.58,102.17058894072993,101.9826426121947,0.4198949976690102,5,0,0.4476,-0.3385,1,0.975,1.4226,0.186,0.0665,0.0745,0.0419,0.0165,0.0167,-0.0016,0.0015,0.0013,-0.0083,-0.0125,0.004093,1.9932,0.724,0.6364,0.0909,0.2727,-1.713,SL,4,-1.02,SL,1,0
15436,2024-02-23 14:20:00+00:00,ETHUSDT,2956.01,2942.601071858959,2939.0674846123366,8.153590475641058,4,1,0.4334,-0.2851,1,1.6445,2.0779,0.6399,0.1187,0.0788,0.058,0.0487,0.0309,0.0183,0.0144,0.0049,-0.0025,-0.012,0.002758,4.2193,0.6381,0.5049,0.4427,0.0524,-1.751,SL,3,-1.02,SL,1,0
15436,2024-02-23 14:20:00+00:00,BTCUSDT,51220.41,51100.35906949119,51054.38228649909,101.28623168061647,5,0,0.4539,-0.5031,1,1.1853,1.6392,0.2966,0.0837,0.0338,0.0139,0.0246,0.0041,-0.0054,0.0042,-0.0061,-0.0111,-0.0148,0.001977,3.0285,0.6268,0.4262,0.5738,0.0001,-1.846,SL,3,-1.02,SL,1,0
15471,2024-02-23 17:15:00+00:00,BTCUSDT,51049.18,51031.49445644243,50982.78663967764,98.14870540497421,5,0,0.4963,-0.219,1,0.1802,0.6765,-0.7574,0.1026,0.1141,0.0605,0.0348,0.0344,0.0047,0.008,0.007,-0.0089,-0.0144,0.001923,0.3382,0.5122,0.455,0.3355,0.2095,-0.595,TIME_12B,12,-1.028,SL,1,0
